source,target,follower_count
715901816857358336,880533938,254
715901816857358336,418073368,30
715901816857358336,1554874476520783874,1
715901816857358336,1241058548165025794,0
715901816857358336,1504638646196051969,830
715901816857358336,2613691657,496
715901816857358336,3676925537,30
715901816857358336,431922385,35
715901816857358336,1574079076997939200,33
715901816857358336,1482515920551505921,4
715901816857358336,2802665386,40
715901816857358336,1478301201674375170,6
715901816857358336,1008465428,52
715901816857358336,3241233448,196
715901816857358336,1288508700819435520,5294
715901816857358336,1451010555809050625,38
715901816857358336,1574456856231174149,16
715901816857358336,1487640903921643520,0
715901816857358336,130829593,167
715901816857358336,38900995,581
715901816857358336,751447511538274304,16
715901816857358336,1574596748097593358,30
715901816857358336,907878765207965701,507
715901816857358336,60860711,43
715901816857358336,296561626,162
715901816857358336,2515468207,1384
715901816857358336,1297825952932728832,62
715901816857358336,1524008396,762
715901816857358336,1046830914,48
715901816857358336,1572620072568623122,24
715901816857358336,182312763,264
715901816857358336,831902256782012423,58
715901816857358336,278608795,27355
715901816857358336,1376224494352805894,30
715901816857358336,629336877,15950
715901816857358336,1574451721530707969,2
715901816857358336,500398456,3647
715901816857358336,1512132322610528257,7
715901816857358336,1537247689460654081,119
715901816857358336,419040522,643
715901816857358336,1296870734,18
715901816857358336,1484211919879909378,399
715901816857358336,2478355550,13
715901816857358336,1574134783562629120,10
715901816857358336,1509845154714341383,258
715901816857358336,1485735101715869698,0
715901816857358336,361054862,91
715901816857358336,1574273923537305600,0
715901816857358336,1377846414,115
715901816857358336,220615283,3064
715901816857358336,12270492,1963
715901816857358336,358529831,174
715901816857358336,2230539453,2798
715901816857358336,3946193249,55
715901816857358336,1573948207540752385,2
715901816857358336,713925980,26
715901816857358336,1490320236872187905,2
715901816857358336,2735138335,1421
715901816857358336,1377310863393181696,169
715901816857358336,1558288642669420547,200
715901816857358336,3283483045,3
715901816857358336,1568707373665075200,2
715901816857358336,21630770,756
715901816857358336,41260234,84
715901816857358336,111306569,297
715901816857358336,1411382323342422018,0
715901816857358336,1561583245695021056,0
715901816857358336,1572065166224662528,7
715901816857358336,1563169987367682048,2
715901816857358336,1572167366133383169,18
715901816857358336,43180593,51
